Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Year,Month,Day,Hour
11085.62,10,10,16,16,0,0,2023,8,5,12
6965.29,10,10,16,16,0,0,2023,8,3,16
12207.54,10,10,16,16,4,0,2023,7,19,11
21523.85,10,10,16,16,0,0,2023,5,19,17
5005.21,10,10,16,16,0,0,2023,4,13,18
13359.32,10,10,16,16,3,0,2023,2,18,14
158.1,10,10,16,16,2,0,2023,7,31,21
28225.01,10,3,16,16,6,0,2023,8,14,18
4959.04,10,10,16,16,3,0,2023,8,17,10
16744.82,10,10,16,16,3,0,2022,10,28,18
16645.79,10,10,16,16,0,0,2023,3,6,11
185.12,10,10,16,16,2,0,2022,11,20,0
9426.56,10,10,16,16,6,0,2022,11,10,18
6272.94,10,10,16,16,3,0,2023,8,15,1
11549.39,10,10,16,16,0,0,2023,1,26,14
15181.57,10,10,16,16,0,0,2023,4,15,16
11873.5,10,10,16,16,0,0,2023,7,25,9
5204.12,10,10,16,16,4,0,2023,8,23,8
4717.36,10,10,16,16,6,0,2023,3,20,8
3611.2,10,10,16,16,0,0,2022,11,5,13
10757.7,10,10,16,16,0,0,2023,7,19,23
1413.56,10,10,16,16,3,0,2022,10,13,15
6209.25,10,10,16,16,6,0,2022,12,11,8
4593.46,10,10,16,16,0,0,2023,2,5,9
2134.59,10,10,16,16,0,0,2022,12,21,17
10274.61,10,10,16,16,3,0,2023,8,10,15
5166.86,10,10,16,16,6,0,2023,5,24,18
15207.9,10,10,16,16,4,0,2023,7,3,21
1517.37,10,10,16,16,4,0,2023,4,1,16
363.16,10,10,16,16,6,0,2023,8,18,12
6093.0,10,10,16,16,3,0,2023,6,28,17
1251.52,10,10,16,16,0,0,2023,4,18,13
36154.8,10,10,16,16,6,0,2022,12,5,12
11432.66,10,4,16,7,5,0,2023,5,11,10
4018.7,10,10,16,16,1,0,2023,1,2,7
11585.0,10,10,16,16,6,0,2023,6,12,20
8280.84,10,10,16,16,4,0,2022,12,31,23
4457.23,10,10,16,16,3,0,2023,3,6,0
2177.86,10,10,16,16,4,0,2022,10,14,13
2105.67,10,10,16,16,6,0,2023,6,26,11
5203.86,10,10,16,16,0,0,2023,6,11,15
6238.54,10,10,16,16,4,0,2023,6,11,11
5190.71,10,10,16,16,4,0,2022,12,1,15
6247.81,10,10,16,16,3,0,2023,6,15,20
1071.13,10,2,16,9,5,0,2023,7,18,20
193.17,10,10,16,16,2,0,2023,8,6,0
1317.95,10,10,16,16,3,0,2022,12,5,21
11390.74,10,10,16,16,0,0,2023,4,20,4
4522.32,11,10,17,16,5,0,2022,12,28,23
2820.69,1,10,16,16,4,0,2023,1,27,15
5608.15,10,10,16,16,0,0,2023,2,28,14
9257.65,11,10,17,16,5,0,2023,6,8,19
7609.27,10,10,16,16,6,0,2022,11,28,15
812.15,10,10,16,16,1,0,2022,10,11,9
6683.44,10,10,16,16,6,0,2023,3,31,23
11297.59,10,10,16,16,6,0,2022,10,17,9
7001.66,10,10,16,16,6,0,2023,1,28,10
3539.22,10,10,16,16,6,0,2023,2,1,13
1645.41,10,10,16,16,6,0,2023,6,9,13
1087.04,10,10,16,16,3,0,2023,6,16,13
621.51,10,10,16,16,6,0,2023,3,1,13
1410.67,10,10,16,16,4,0,2023,5,23,3
9052.75,10,10,16,16,3,0,2023,1,25,23
672.37,10,10,16,16,3,0,2023,4,20,6
275.05,10,10,16,16,2,0,2023,1,25,10
1595.13,10,10,16,16,4,0,2023,1,4,8
8284.81,10,10,16,16,4,0,2023,2,5,8
10334.65,10,10,16,16,0,0,2023,7,30,2
6458.03,10,10,16,16,4,0,2023,8,3,16
1496.04,10,10,16,16,3,0,2023,4,23,13
3545.49,10,10,16,16,6,0,2023,7,20,17
6591.93,10,10,16,16,4,0,2023,5,28,21
15955.1,10,10,16,16,0,0,2023,5,31,11
1606.02,10,10,16,16,4,0,2022,10,8,16
10870.36,10,10,16,16,4,0,2023,6,18,18
1375.82,10,8,16,13,5,0,2023,2,22,17
96.11,10,10,16,16,4,0,2023,1,19,18
10274.72,10,10,16,16,6,0,2023,3,26,1
722.99,10,10,16,16,0,0,2023,8,12,14
8084.59,10,2,16,3,5,0,2023,5,1,10
324.98,10,10,16,16,0,0,2022,12,10,16
7617.95,10,10,16,16,0,0,2023,5,9,21
5221.65,10,10,16,16,4,0,2023,6,12,23
4988.73,10,10,16,16,4,0,2022,12,3,9
12109.78,10,10,16,16,3,0,2022,12,25,21
23092.92,10,10,16,16,6,0,2023,5,1,1
2851.88,10,10,16,16,6,0,2023,6,25,17
2655.61,10,10,16,16,3,0,2023,8,22,22
12384.31,10,10,16,16,3,0,2023,7,29,13
24171.24,10,10,16,16,4,0,2023,4,22,10
15277.04,10,10,16,16,6,0,2023,8,17,11
4762.57,10,10,16,16,6,0,2023,2,2,5
5613.15,10,10,16,16,3,0,2022,11,7,14
5769.86,10,10,16,16,6,0,2023,2,4,17
5696.58,10,10,16,16,6,0,2022,10,8,18
822.06,10,10,16,16,3,0,2023,4,13,20
14102.18,10,10,16,16,0,0,2022,11,26,20
6910.36,10,10,16,16,0,0,2023,4,29,14
12298.43,10,10,16,16,3,0,2022,10,28,9
339.35,10,10,16,16,2,0,2023,4,24,20
6841.44,10,10,16,16,6,0,2023,3,15,16
5239.97,10,10,16,16,4,0,2022,10,24,17
16766.28,10,10,16,16,3,0,2023,3,31,8
9447.61,10,10,16,16,6,0,2022,11,28,16
9287.25,10,10,16,16,0,0,2023,2,9,17
184.37,10,10,16,16,2,0,2023,1,26,3
4651.98,10,10,16,16,6,0,2022,11,5,15
10390.9,10,10,16,16,4,0,2022,10,19,8
3654.23,10,10,16,16,3,0,2023,7,18,13
6839.62,10,10,16,16,4,0,2023,6,13,10
4483.89,10,10,16,16,3,0,2023,6,14,21
7446.63,10,10,16,16,3,0,2022,12,3,22
1543.08,10,10,16,16,6,0,2023,6,24,17
5992.15,8,10,13,16,5,0,2023,3,26,10
12156.79,10,10,16,16,3,0,2023,2,22,22
20984.17,10,10,16,16,0,0,2022,10,28,22
6090.2,10,10,16,16,4,0,2022,11,20,12
4647.36,10,10,16,16,0,0,2023,8,3,14
2986.68,10,10,16,16,6,0,2023,6,18,15
6667.8,10,10,16,16,0,0,2023,6,16,3
7380.72,10,10,16,16,0,0,2022,12,11,16
11131.59,10,10,16,16,6,0,2023,4,27,18
11527.11,7,10,11,16,5,0,2023,6,2,23
6561.66,10,10,16,16,4,0,2022,11,24,16
37.13,10,10,16,16,2,0,2023,5,19,3
4643.73,10,2,16,3,5,0,2023,4,16,21
1066.09,10,10,16,16,1,0,2023,2,2,10
5229.17,10,10,16,16,4,0,2023,1,16,10
4761.38,10,10,16,16,4,0,2022,11,13,21
2847.31,10,10,16,16,6,0,2023,1,23,13
8385.87,10,10,16,16,4,0,2023,8,5,16
1734.24,10,10,16,16,3,0,2023,1,22,10
12243.95,10,10,16,16,6,0,2023,7,1,11
6938.38,10,10,16,16,0,0,2022,11,30,3
9398.52,10,10,16,16,6,0,2022,11,3,9
285.12,10,10,16,16,2,0,2023,4,4,2
7225.99,10,10,16,16,0,0,2023,4,2,13
8393.78,10,10,16,16,6,0,2023,1,2,12
7810.1,10,10,16,16,0,0,2023,4,19,13
8523.0,10,10,16,16,0,0,2023,4,21,11
286.08,10,10,16,16,2,0,2023,4,7,20
4298.9,10,10,16,16,6,0,2023,5,5,16
1779.47,10,10,16,16,6,0,2023,1,16,12
11009.2,10,10,16,16,6,0,2023,1,2,17
172.45,10,10,16,16,0,0,2023,3,30,22
4939.8,10,10,16,16,4,0,2023,3,13,16
642.64,10,10,16,16,0,0,2023,7,25,15
875.95,10,10,16,16,6,0,2022,10,30,22
3572.46,10,10,16,16,4,0,2023,4,11,23
6476.34,10,10,16,16,3,0,2023,1,7,17
15235.64,2,10,9,16,5,0,2023,8,6,16
10663.17,10,10,16,16,6,0,2023,3,21,8
17204.06,10,10,16,16,4,0,2022,12,15,10
4888.78,10,10,16,16,0,0,2022,10,9,0
8360.78,10,10,16,16,4,0,2023,6,20,20
5226.8,10,10,16,16,6,0,2023,7,14,13
13223.18,10,10,16,16,0,0,2023,6,2,8
5004.92,10,10,16,16,0,0,2023,3,25,15
6653.92,10,10,16,16,3,0,2023,3,18,14
5929.58,8,10,13,16,5,0,2023,2,20,12
25425.36,10,10,16,16,3,0,2023,2,13,22
2470.62,10,10,16,16,4,0,2023,4,7,21
1758.24,10,10,16,16,0,0,2023,2,26,19
10393.67,10,10,16,16,6,0,2023,4,16,18
16491.74,10,10,16,16,6,0,2023,2,22,11
8615.53,10,10,16,16,0,0,2023,3,20,12
7587.32,10,10,16,16,4,0,2023,6,27,9
4321.24,10,10,16,16,0,0,2023,6,20,22
8646.67,10,10,16,16,4,0,2023,3,10,17
17179.32,10,10,16,16,4,0,2022,11,7,5
11684.7,10,10,16,16,6,0,2022,10,29,12
214.58,10,10,16,16,3,0,2023,6,11,8
184.07,10,10,16,16,2,0,2023,8,18,21
7088.08,11,10,17,16,5,0,2023,8,14,16
7207.31,10,10,16,16,6,0,2023,5,16,15
9925.17,10,10,16,16,6,0,2022,10,29,5
7954.87,10,10,16,16,0,0,2023,7,6,23
6801.79,10,10,16,16,4,0,2022,12,13,18
7293.05,10,10,16,16,4,0,2023,3,10,6
5234.82,10,10,16,16,0,0,2023,2,22,10
7413.31,10,10,16,16,0,0,2023,1,13,18
9719.92,10,10,16,16,6,0,2023,8,4,8
4715.43,10,10,16,16,1,0,2023,5,15,11
9884.53,10,10,16,16,0,0,2022,11,27,17
8570.49,8,10,13,16,5,0,2023,7,29,11
1098.82,10,10,16,16,3,0,2023,6,30,13
1472.98,10,10,16,16,6,0,2023,1,30,19
15814.05,10,10,16,16,3,0,2023,1,2,20
1950.06,10,10,16,16,0,0,2023,8,14,20
7971.75,10,10,16,16,4,0,2023,1,27,14
18750.82,10,10,16,16,3,0,2023,1,30,15
1853.28,10,10,16,16,4,0,2023,8,1,23
4125.69,10,10,16,16,6,0,2023,6,2,15
5959.69,10,10,16,16,3,0,2022,11,18,7
122.55,10,10,16,16,2,0,2023,2,23,1
413.77,10,10,16,16,3,0,2022,11,15,1
40315.74,10,10,16,16,4,0,2022,11,17,10
1337.78,10,10,16,16,6,0,2022,10,15,21
3715.47,10,10,16,16,0,0,2023,6,3,16
7567.46,10,10,16,16,0,0,2023,1,31,9
43.2,10,10,16,16,0,0,2022,11,6,4
22572.74,10,10,16,16,4,0,2022,10,30,17
8482.86,10,10,16,16,4,0,2023,1,7,2
306.89,10,10,16,16,2,0,2023,4,3,5
297.0,10,10,16,16,3,0,2023,2,4,4
22966.55,10,10,16,16,6,0,2023,4,10,6
9198.51,10,10,16,16,0,0,2023,5,14,8
6996.34,10,12,16,6,5,0,2022,10,28,23
8116.82,10,10,16,16,0,0,2023,4,27,11
8198.15,10,10,16,16,4,0,2023,7,15,5
3196.38,10,10,16,16,3,0,2022,12,28,2
258.33,10,2,16,1,5,0,2023,1,25,21
12982.56,10,11,16,16,6,0,2023,4,3,12
482.47,10,10,16,16,6,0,2023,3,11,2
1058.63,4,10,7,16,5,0,2023,2,3,11
4665.18,10,10,16,16,4,0,2023,7,26,17
7756.56,10,10,16,16,4,0,2022,11,8,10
8906.88,10,10,16,16,0,0,2023,3,4,15
7781.75,10,10,16,16,0,0,2023,2,15,16
2222.08,10,10,16,16,4,0,2022,12,12,23
229.94,10,10,16,16,2,0,2022,10,10,4
740.16,10,10,16,16,6,0,2023,2,1,12
3639.79,10,10,16,16,4,0,2022,11,16,2
5597.54,10,10,16,16,3,0,2023,5,21,9
2508.54,10,10,16,16,0,0,2022,12,24,23
1264.73,10,10,16,16,0,0,2022,11,21,16
123.1,10,10,16,16,3,0,2023,3,28,14
1080.76,10,10,16,16,3,0,2023,6,7,4
5903.67,12,10,6,16,5,0,2023,8,4,14
16414.3,10,10,16,16,3,0,2023,7,16,23
11299.27,10,10,16,16,3,0,2023,5,27,7
2758.35,10,10,16,16,0,0,2023,7,10,16
7523.4,12,10,16,16,0,0,2023,6,8,15
18001.97,10,10,16,16,0,0,2022,10,7,15
904.69,10,10,16,16,0,0,2023,3,7,17
6195.82,10,10,16,16,4,0,2023,4,20,14
6687.94,10,10,16,16,4,0,2023,2,8,12
58986.91,10,10,16,16,4,0,2023,8,4,16
12091.05,10,10,16,16,6,0,2023,5,22,6
840.17,10,10,16,16,0,0,2023,7,11,17
9551.84,10,10,16,16,4,0,2022,11,29,3
8877.71,10,10,16,16,3,0,2023,7,19,20
69.88,10,2,16,3,5,0,2023,1,25,14
12977.63,10,10,16,16,0,0,2023,5,5,21
5803.54,10,10,16,16,0,0,2023,8,3,9
1065.93,10,10,16,16,3,0,2023,4,24,4
5479.1,10,10,16,16,0,0,2023,2,26,19
1345.89,10,10,16,16,3,0,2022,11,27,11
7552.83,10,10,16,16,3,0,2023,8,3,20
16065.88,10,10,16,16,4,0,2023,7,9,11
4970.74,10,10,16,16,6,0,2022,12,13,19
12822.21,10,10,16,16,6,0,2023,4,2,23
129.9,10,10,16,16,2,0,2022,12,11,17
2155.86,10,10,16,16,4,0,2023,1,14,19
1951.23,10,10,16,16,0,0,2022,12,17,11
52906.87,2,10,5,16,5,0,2023,7,29,14
17026.87,10,3,16,4,5,0,2023,5,4,9
6355.73,10,10,16,16,4,0,2023,2,5,14
12060.48,10,10,16,16,3,0,2023,5,27,11
5059.32,10,10,16,16,4,0,2023,1,13,3
25813.68,10,10,16,16,0,0,2023,4,22,14
7376.77,10,10,16,16,6,0,2022,12,28,16
1175.29,10,10,16,16,6,0,2023,1,29,19
12334.26,10,10,16,16,3,0,2022,12,26,14
29753.7,10,10,16,16,0,0,2022,10,17,14
8635.4,10,2,16,5,5,0,2023,8,21,0
25859.99,10,10,16,16,3,0,2023,5,31,22
8144.25,10,11,16,17,5,0,2023,1,17,7
165.68,10,10,16,16,0,0,2023,3,23,16
5181.35,10,10,16,16,0,0,2023,6,26,21
2768.29,10,10,16,16,6,0,2023,2,16,16
10038.24,10,10,16,16,6,0,2023,7,6,12
2233.95,10,10,16,16,4,0,2023,2,27,12
10934.88,10,10,16,16,3,0,2023,6,7,17
4756.72,10,10,16,16,0,0,2023,8,10,9
3391.96,10,10,16,16,3,0,2022,12,30,14
24159.38,10,10,16,16,4,0,2022,11,12,20
13307.94,10,10,16,16,0,0,2022,11,19,17
9362.73,10,10,16,16,6,0,2023,4,23,13
1557.83,10,10,16,16,6,0,2023,5,30,22
5941.86,10,10,16,16,4,0,2023,3,16,23
6468.47,10,10,16,16,0,0,2023,3,3,22
231.69,10,10,16,16,0,0,2022,10,27,12
5339.26,10,10,16,16,6,0,2023,4,14,21
909.46,10,10,16,16,3,0,2022,10,8,11
13007.82,10,10,16,16,4,0,2023,5,8,21
4838.42,10,8,16,13,5,0,2023,1,20,20
6796.48,10,9,16,17,5,0,2023,7,20,16
2751.65,10,10,16,16,3,0,2023,2,28,13
1378.66,10,10,16,16,4,0,2023,3,10,9
780.12,10,10,16,16,0,0,2023,6,25,10
8721.45,10,10,16,16,4,0,2023,5,25,5
1474.57,10,10,16,16,6,0,2022,11,15,19
2990.26,10,10,16,16,3,0,2022,12,26,14
7849.49,10,10,16,16,4,0,2023,8,8,16
883.69,10,10,16,16,3,0,2022,12,27,2
8060.3,10,10,16,16,6,0,2022,10,12,21
812.01,10,12,16,16,6,0,2023,8,2,21
2461.91,10,10,16,16,1,0,2023,5,4,13
13825.83,10,10,16,16,0,0,2022,12,30,16
6871.73,10,10,16,16,0,0,2023,4,30,14
42322.56,10,10,16,16,4,0,2022,11,27,8
711.77,10,10,16,16,4,0,2022,10,20,9
9569.29,10,10,16,16,4,0,2022,11,29,3
989.6,10,10,16,16,1,0,2022,10,26,10
83438.67,10,10,16,16,4,0,2023,4,29,13
14192.89,10,10,16,16,0,0,2023,3,28,16
9643.99,10,10,16,16,3,0,2023,6,15,23
7504.98,10,10,16,16,3,0,2023,1,7,9
653.06,10,10,16,16,4,0,2023,3,10,13
14086.16,10,10,16,16,6,0,2023,5,5,10
5883.05,10,10,16,16,4,0,2022,11,30,3
12369.27,10,10,16,16,6,0,2023,8,16,17
4891.94,10,10,16,16,4,0,2023,5,22,21
4840.49,1,10,15,16,5,0,2022,12,16,22
157.91,10,10,16,16,3,0,2023,7,31,21
9011.1,10,10,16,16,0,0,2023,5,18,15
10330.04,10,4,16,16,6,0,2023,3,3,10
11515.43,2,10,3,16,5,0,2023,1,30,13
5660.11,10,10,16,16,6,0,2023,8,11,8
10202.19,10,10,16,16,6,0,2022,12,9,13
41.71,10,10,16,16,6,0,2022,12,13,9
1600.5,10,10,16,16,4,0,2023,4,6,23
4054.2,10,10,16,16,1,0,2023,2,17,17
7237.01,10,10,16,16,4,0,2023,3,20,3
12133.33,10,10,16,16,6,0,2023,1,29,19
6090.72,10,10,16,16,0,0,2023,7,19,20
12978.58,10,10,16,16,4,0,2022,12,26,4
2693.59,7,9,16,14,5,0,2023,2,3,0
223.11,10,10,16,16,0,0,2023,3,24,10
3335.92,10,10,16,16,0,0,2023,6,24,8
4495.92,10,2,16,2,5,0,2023,5,31,13
5276.71,10,10,16,16,4,0,2023,4,16,17
24675.48,10,10,16,16,6,0,2023,2,10,8
15936.25,10,10,16,16,4,0,2023,2,7,17
1150.87,10,10,16,16,0,0,2023,4,13,10
7214.91,10,10,16,16,6,0,2023,1,5,12
1430.63,10,10,16,16,6,0,2023,1,28,15
21409.31,10,10,16,16,4,0,2023,3,24,15
72.39,10,10,16,16,2,0,2023,3,5,13
60.63,10,10,16,16,2,0,2022,11,10,11
530.14,10,10,16,16,3,0,2023,3,17,18
701.39,10,10,16,16,6,0,2023,2,9,9
11990.9,10,10,16,16,0,0,2022,10,10,12
972.82,10,10,16,16,4,0,2023,3,20,16
99.71,10,10,16,16,2,0,2023,4,23,0
12839.77,10,10,16,16,3,0,2023,1,3,15
7344.5,10,10,16,16,6,0,2023,1,15,16
4739.89,10,10,16,16,0,0,2023,7,12,13
13905.53,10,10,16,16,0,0,2023,5,15,18
15323.95,10,10,16,16,6,0,2023,7,17,23
426.57,10,10,16,16,0,0,2023,7,21,16
5216.47,10,10,16,16,6,0,2023,7,6,14
11729.47,10,12,16,6,5,0,2023,3,25,17
11997.35,10,10,16,16,0,0,2023,1,15,20
6433.91,10,10,16,16,6,0,2023,4,29,14
8629.36,10,10,16,16,4,0,2022,11,28,8
13266.86,10,10,16,16,3,0,2023,5,23,21
11460.26,10,10,16,16,0,0,2023,4,20,18
161.81,10,10,16,16,2,0,2023,3,17,4
1969.49,10,10,16,16,0,0,2022,12,12,22
26784.71,10,10,16,16,3,0,2022,12,31,7
99.4,10,10,16,16,2,0,2023,3,4,11
6582.81,10,3,16,4,5,0,2023,2,20,18
9204.91,10,10,16,16,6,0,2023,7,16,12
7104.14,10,10,16,16,4,0,2023,3,3,9
7325.43,10,10,16,16,4,0,2023,6,2,0
7151.13,10,10,16,16,3,0,2022,10,8,13
9047.7,10,10,16,16,0,0,2023,4,8,15
9236.16,10,10,16,16,3,0,2023,1,18,13
6600.71,10,10,16,16,6,0,2023,3,27,15
8668.62,2,10,1,16,5,0,2023,5,8,19
17831.85,10,10,16,16,6,0,2023,2,5,8
9651.59,10,10,16,16,4,0,2023,6,23,23
10516.07,10,10,16,16,0,0,2023,2,10,4
6796.64,10,10,16,16,3,0,2023,5,2,15
2614.4,10,10,16,16,3,0,2023,1,5,12
6290.09,10,10,16,16,6,0,2023,4,8,10
1607.61,10,10,16,16,0,0,2022,10,31,3
18291.28,10,10,16,16,3,0,2023,7,9,10
5615.69,10,10,16,16,6,0,2023,7,3,8
14369.97,10,10,16,16,0,0,2022,12,1,22
83.17,10,10,16,16,0,0,2023,8,6,15
2474.41,10,10,16,16,6,0,2023,6,28,8
4894.81,10,10,16,16,0,0,2023,1,25,20
5515.56,2,10,1,16,5,0,2023,8,17,16
26459.2,10,10,16,16,3,0,2022,12,3,22
589.2,10,10,16,16,3,0,2023,6,24,15
16967.53,10,10,16,16,4,0,2022,11,5,19
6684.07,10,10,16,16,0,0,2022,12,17,14
5935.92,10,10,16,16,6,0,2022,10,30,23
27418.26,10,10,16,16,6,0,2023,3,22,17
7406.18,10,6,16,10,5,0,2023,7,20,10
128.45,10,10,16,16,2,0,2023,2,14,18
12152.16,10,10,16,16,6,0,2023,1,30,16
3783.78,10,10,16,16,4,0,2023,5,24,22
8716.61,10,1,16,15,5,0,2023,3,12,11
1435.28,10,10,16,16,1,0,2023,7,17,8
5880.92,10,10,16,16,6,0,2023,1,19,20
11298.66,10,10,16,16,3,0,2023,1,7,9
7272.81,10,10,16,16,6,0,2023,1,12,20
8421.64,10,10,16,16,6,0,2023,7,17,16
694.96,10,10,16,16,1,0,2022,11,28,9
3218.49,10,10,16,16,6,0,2023,5,26,21
6729.09,10,10,16,16,0,0,2023,6,4,14
11769.39,10,10,16,16,4,0,2023,8,10,19
966.58,10,10,16,16,6,0,2023,2,4,21
7622.9,10,10,16,16,0,0,2023,6,30,12
10517.83,10,10,16,16,6,0,2023,3,13,8
5683.7,10,2,16,9,5,0,2022,11,10,11
5111.03,10,10,16,16,3,0,2023,7,8,9
5323.67,10,10,16,16,6,0,2023,1,9,14
13051.57,10,10,16,16,3,0,2023,1,28,8
4655.02,10,11,16,17,5,0,2023,2,18,12
1527.6,10,4,16,7,5,0,2023,8,7,22
6990.42,10,10,16,16,4,0,2022,12,30,16
2794.34,0,10,0,16,5,0,2023,2,20,0
9513.21,10,10,16,16,0,0,2023,8,10,3
7181.58,10,10,16,16,0,0,2023,6,14,3
231.34,10,10,16,16,2,0,2023,7,14,15
2471.73,10,10,16,16,0,0,2023,8,3,8
13078.53,10,10,16,16,4,0,2023,5,3,16
417.51,10,10,16,16,6,0,2022,12,1,13
2534.23,10,10,16,16,0,0,2022,11,12,11
2267.23,10,10,16,16,3,0,2023,4,28,15
3710.3,10,10,16,16,0,0,2023,1,11,13
7894.3,10,10,16,16,6,0,2022,12,30,18
7340.87,10,10,16,16,6,0,2022,11,23,9
5570.33,10,10,16,16,0,0,2023,5,20,0
4719.6,4,10,7,16,5,0,2023,4,14,19
17490.37,10,10,16,16,3,0,2022,10,8,20
20361.04,10,10,16,16,3,0,2023,4,8,12
8963.85,10,10,16,16,3,0,2023,7,17,19
1270.43,10,6,16,16,3,0,2022,11,5,11
4674.9,10,10,16,16,4,0,2023,8,19,18
2020.81,10,10,16,16,6,0,2023,2,17,11
6170.01,10,10,16,16,4,0,2023,6,10,14
71.55,10,10,16,16,0,0,2023,3,30,16
6630.58,10,10,16,16,4,0,2023,7,20,2
8170.15,10,10,16,16,4,0,2023,3,31,3
6778.2,10,10,16,16,0,0,2023,3,5,18
7443.4,10,10,16,16,6,0,2023,3,14,5
455.92,10,10,16,16,4,0,2023,5,26,16
7905.15,10,10,16,16,6,0,2022,10,17,22
5703.69,2,10,5,16,5,0,2022,11,12,15
5317.35,10,10,16,16,0,0,2023,1,26,18
8836.41,10,10,16,16,3,0,2023,3,17,20
10702.08,10,10,16,16,4,0,2022,10,24,9
20720.67,10,10,16,16,6,0,2022,12,18,9
12208.9,10,10,16,16,4,0,2022,10,12,23
5286.83,10,10,16,16,4,0,2023,8,1,2
7901.12,10,10,16,16,3,0,2023,6,9,13
16273.99,10,10,16,16,0,0,2023,7,9,8
3713.72,10,10,16,16,3,0,2023,3,20,12
5010.41,10,10,16,16,3,0,2023,6,24,23
73.62,10,10,16,16,2,0,2022,10,11,15
8193.06,10,10,16,16,0,0,2023,4,30,11
15006.7,10,10,16,16,6,0,2023,2,6,18
12749.07,10,10,16,16,0,0,2023,7,29,12
9147.57,10,10,16,16,4,0,2022,12,25,20
17792.85,10,10,16,16,3,0,2023,4,30,1
8263.15,10,10,16,16,0,0,2022,10,29,11
846.91,10,10,16,16,3,0,2023,5,29,21
6182.01,10,10,16,16,0,0,2023,5,18,12
10668.16,10,10,16,16,6,0,2023,3,10,23
6150.46,10,10,16,16,3,0,2023,4,2,22
15409.08,10,10,16,16,6,0,2023,4,7,12
13967.04,10,10,16,16,6,0,2023,7,23,13
944773.85,10,10,16,16,6,0,2022,10,27,9
16051.72,10,10,16,16,3,0,2022,10,19,14
9239.8,10,10,16,16,3,0,2023,2,23,19
4551.68,10,10,16,16,6,0,2023,1,20,23
96.08,10,10,16,16,3,0,2022,11,3,15
582.59,10,10,16,16,4,0,2023,1,24,22
24325.28,10,10,16,16,0,0,2023,4,11,6
6698.54,10,10,16,16,0,0,2022,10,24,22
3467.82,10,10,16,16,3,0,2023,3,12,18
8596.81,10,10,16,16,3,0,2023,1,14,11
9605.93,10,10,16,16,0,0,2023,4,10,13
14697.62,10,10,16,16,0,0,2023,1,5,23
169.75,10,10,16,16,2,0,2022,10,18,18
1199.56,10,10,16,16,3,0,2022,12,27,22
12918.54,9,10,14,16,5,0,2023,5,12,18
6364.6,10,10,16,16,0,0,2023,6,3,20
5104.83,10,10,16,16,4,0,2022,11,21,17
6613.82,10,10,16,16,4,0,2022,11,20,18
10446.0,10,0,16,0,5,0,2023,1,7,12
7113.95,10,10,16,16,4,0,2023,5,7,2
13748.42,10,11,16,17,5,0,2022,10,26,16
4353.3,10,10,16,16,4,0,2022,10,14,9
2014.19,10,10,16,16,4,0,2023,3,24,22
1907.94,10,10,16,16,3,0,2023,4,20,13
7719.4,10,10,16,16,4,0,2023,8,21,20
14564.97,10,10,16,16,4,0,2023,8,10,12
24532.84,10,10,16,16,3,0,2023,5,25,21
13944.78,12,10,6,16,5,0,2023,8,10,8
8361.66,10,10,16,16,4,0,2023,8,21,18
4730.44,10,10,16,16,3,0,2023,3,15,18
9538.69,10,10,16,16,6,0,2022,11,7,22
5950.83,10,3,16,4,5,0,2022,11,6,10
387288.89,10,10,16,16,3,0,2023,3,25,14
1896.98,10,10,16,16,3,0,2022,10,20,23
8988.07,8,10,13,16,5,0,2023,1,18,20
3571.16,10,10,16,16,3,0,2023,4,25,19
12279.05,10,10,16,16,0,0,2023,3,27,23
11450.49,10,10,16,16,3,0,2023,8,8,20
5090.8,10,10,16,16,0,0,2023,4,29,14
1245.3,10,10,16,16,6,0,2022,11,19,8
39552.94,2,10,12,16,5,0,2023,3,13,9
998.62,10,10,16,16,3,0,2023,1,6,13
1036.28,10,10,16,16,0,0,2022,11,30,15
6498.76,10,0,16,0,5,0,2023,3,18,17
6083.31,10,10,16,16,3,0,2023,6,10,20
5811.17,10,10,16,16,3,0,2023,3,2,14
6973.2,10,10,16,16,4,0,2023,3,2,9
5210.33,10,10,16,16,6,0,2023,2,6,11
5876.26,10,10,16,16,4,0,2023,1,13,10
3954.21,10,10,16,16,3,0,2022,10,25,11
4469.19,10,10,16,16,6,0,2023,3,29,8
5012.34,10,10,16,16,0,0,2023,7,20,10
973.11,2,10,12,16,5,0,2023,1,28,23
6352.62,10,10,16,16,6,0,2023,5,12,10
14086.8,10,10,16,16,6,0,2022,11,7,9
9466.19,10,10,16,16,3,0,2023,1,20,23
13380.67,10,10,16,16,6,0,2022,11,2,13
23086.99,10,10,16,16,3,0,2023,3,1,15
9330.15,10,10,16,16,6,0,2023,8,20,9
12101.1,10,10,16,16,6,0,2023,1,23,23
5301.43,10,10,16,16,4,0,2022,11,13,9
1297.16,10,10,16,16,3,0,2023,7,15,22
11698.24,10,10,16,16,0,0,2023,2,28,15
18794.34,10,10,16,16,4,0,2022,12,4,17
5622.62,10,10,16,16,4,0,2023,3,11,13
3895.53,10,10,16,16,3,0,2023,1,5,15
5704.47,10,10,16,16,0,0,2023,7,1,17
33601.23,10,10,16,16,0,0,2023,3,26,9
8601.11,10,10,16,16,4,0,2022,10,12,11
9749.72,10,10,16,16,3,0,2023,2,18,9
